paper_id,title,summary,authors,authors_joined,categories,categories_joined,primary_category,published,updated,abs_url,pdf_url,age_days,summary_chars,text_for_embedding
10.35429/jhrt.2026.12.27.3.1.5,"Analysis of leadership in small family businesses in the municipality of Centro, Tabasco, to generate a development model","Small family businesses are key players in regional economic development. In the municipality of Centro, Tabasco, these organizations face challenges related to business management, generational succession, and adaptation to competitive environments. In this scenario, leadership is a strategic factor in strengthening productivity, decision-making, and organizational sustainability. The objective of this study is to analyze the characteristics of leadership in small family businesses in order to propose a business development model that strengthens this sector. The research adopts a qualitative exploratory-descriptive approach through interviews with owners and managers. The results show that leadership is linked to the founder's experience, family values, and centralized decision-making, providing an opportunity to professionalize management","['Karen Daheli Madrigal-Pérez', 'Leticia López-Valdivieso', 'David Antonio García-Reyes', 'Jucelly Castro-De la Cruz']","Karen Daheli Madrigal-Pérez, Leticia López-Valdivieso, David Antonio García-Reyes, Jucelly Castro-De la Cruz",[],,uncategorized,2026-12-30,2026-04-23,https://doi.org/10.35429/jhrt.2026.12.27.3.1.5,,0,853,"Title: Analysis of leadership in small family businesses in the municipality of Centro, Tabasco, to generate a development model
Authors: Karen Daheli Madrigal-Pérez, Leticia López-Valdivieso, David Antonio García-Reyes, Jucelly Castro-De la Cruz
Published: 2026-12-30
Categories: 
Summary: Small family businesses are key players in regional economic development. In the municipality of Centro, Tabasco, these organizations face challenges related to business management, generational succession, and adaptation to competitive environments. In this scenario, leadership is a strategic factor in strengthening productivity, decision-making, and organizational sustainability. The objective of this study is to analyze the characteristics of leadership in small family businesses in order to propose a business development model that strengthens this sector. The research adopts a qualitative exploratory-descriptive approach through interviews with owners and managers. The results show that leadership is linked to the founder's experience, family values, and centralized decision-making, providing an opportunity to professionalize management"
10.54288/yotantsipanko.v5i2.57,Modelo organizacional para la articulación entre proyección social y responsabilidad social universitaria en universidades públicas peruanas.,"El estudio analiza la pertinencia técnica y normativa deimplementar una Dirección de Responsabilidad SocialUniversitaria (DRSU) en universidades públicas peruanas, asícomo su posible articulación o fusión con la actual Dirección deProyección Social y Cultural (DPSC). A partir del SistemaNacional de Planeamiento Estratégico y los lineamientos delSistema Nacional de Modernización, se identificó unasuperposición funcional entre ambas áreas institucionales. Lainvestigación utilizó un análisis documental comparativo deestructuras orgánicas en 18 universidades públicas,complementado con la revisión de literatura relevante en losúltimos cinco años. Los resultados muestran que es viable crearuna DRSU adscrita al Vicerrectorado Académico como unidadestratégica transversal, o fusionarla con la DPSC dentro de unamacroestructura integrada denominada Dirección General deVinculación y Responsabilidad Social. El análisis de procesosevidenció duplicidades en programas de extensión, actividadesculturales y acciones de vinculación comunitaria. Asimismo, sedesarrolló un modelo organizacional estandarizado que optimizarecursos, reduce redundancias y fortalece la coherenciainstitucional. Se concluye que un enfoque de gestión porprocesos favorece la articulación entre proyección social yresponsabilidad social, permitiendo una actuación universitariamás alineada al entorno social y a las exigencias de calidadeducativa.",['Saúl Morán Cusi'],Saúl Morán Cusi,[],,uncategorized,2026-12-30,2026-02-17,https://doi.org/10.54288/yotantsipanko.v5i2.57,https://revistas.uniscjsa.edu.pe/index.php/Yotantsipanko/article/download/57/72,0,1419,"Title: Modelo organizacional para la articulación entre proyección social y responsabilidad social universitaria en universidades públicas peruanas.
Authors: Saúl Morán Cusi
Published: 2026-12-30
Categories: 
Summary: El estudio analiza la pertinencia técnica y normativa deimplementar una Dirección de Responsabilidad SocialUniversitaria (DRSU) en universidades públicas peruanas, asícomo su posible articulación o fusión con la actual Dirección deProyección Social y Cultural (DPSC). A partir del SistemaNacional de Planeamiento Estratégico y los lineamientos delSistema Nacional de Modernización, se identificó unasuperposición funcional entre ambas áreas institucionales. Lainvestigación utilizó un análisis documental comparativo deestructuras orgánicas en 18 universidades públicas,complementado con la revisión de literatura relevante en losúltimos cinco años. Los resultados muestran que es viable crearuna DRSU adscrita al Vicerrectorado Académico como unidadestratégica transversal, o fusionarla con la DPSC dentro de unamacroestructura integrada denominada Dirección General deVinculación y Responsabilidad Social. El análisis de procesosevidenció duplicidades en programas de extensión, actividadesculturales y acciones de vinculación comunitaria. Asimismo, sedesarrolló un modelo organizacional estandarizado que optimizarecursos, reduce redundancias y fortalece la coherenciainstitucional. Se concluye que un enfoque de gestión porprocesos favorece la articulación entre proyección social yresponsabilidad social, permitiendo una actuación universitariamás alineada al entorno social y a las exigencias de calidadeducativa."
10.62872/sza4qm30,Increasing Awareness of the Younger Generation on Political Participation in General Elections,"General elections are the main pillars of Indonesian democracy as stipulated in Article 27 of the 1945 Constitution of the Republic of Indonesia and Law Number 7 of 2017 concerning General Elections. The younger generation, which makes up about 55% of the total electorate, has a strategic role in determining the political direction of the nation. However, the phenomenon of political apathy and white groups (golput) among the younger generation shows a low awareness of their constitutional rights and obligations. This research aims to analyze efforts to increase the political awareness of the younger generation through political education and legal socialization. The method used is counseling and mentoring activities for students of SMK Negeri 8 Information and Communication Technology Jayapura on July 25, 2025. The results of the study show that systematic and comprehensive political education is able to increase the understanding of the younger generation about the importance of participation in elections, the right to vote as citizens, as well as the dangers of politicization and irrational mobilization. In conclusion, increasing the political awareness of the younger generation requires synergy between election organizers, the government, and educational institutions to form rational, critical, and actively participating voters in the democratic process.","['Marudut Hasugian', 'Firman', 'Muhamad Sofian']","Marudut Hasugian, Firman, Muhamad Sofian",[],,uncategorized,2026-12-30,2026-04-02,https://doi.org/10.62872/sza4qm30,https://ejournal-nawalaedu.com/index.php/IJJ/article/download/2480/3423,0,1379,"Title: Increasing Awareness of the Younger Generation on Political Participation in General Elections
Authors: Marudut Hasugian, Firman, Muhamad Sofian
Published: 2026-12-30
Categories: 
Summary: General elections are the main pillars of Indonesian democracy as stipulated in Article 27 of the 1945 Constitution of the Republic of Indonesia and Law Number 7 of 2017 concerning General Elections. The younger generation, which makes up about 55% of the total electorate, has a strategic role in determining the political direction of the nation. However, the phenomenon of political apathy and white groups (golput) among the younger generation shows a low awareness of their constitutional rights and obligations. This research aims to analyze efforts to increase the political awareness of the younger generation through political education and legal socialization. The method used is counseling and mentoring activities for students of SMK Negeri 8 Information and Communication Technology Jayapura on July 25, 2025. The results of the study show that systematic and comprehensive political education is able to increase the understanding of the younger generation about the importance of participation in elections, the right to vote as citizens, as well as the dangers of politicization and irrational mobilization. In conclusion, increasing the political awareness of the younger generation requires synergy between election organizers, the government, and educational institutions to form rational, critical, and actively participating voters in the democratic process."
10.59568/jasic-2025-6-2-06,5G and Beyond: IoT Support in Next-Generation Networks,"The arrival of 5G signals the beginning of a new era of connectivity, one that has the potential to transform many sectors. The promotion of the Internet of Things (IoT), which is a vast network of interconnected devices, is central to this transformation. This article looks at the potential of 5G and its future iterations to facilitate the smooth integration of IoT, addresses the main issues and looks at future developments. It highlights the key characteristics of 5G that make it a perfect platform for the IoT, including Ultra Low Latency (ULT), enhanced Mobile Broadband (eMBB), as well as Massive Machine-to-Machine (mMTC) Communication. The paper further looks at the role of network slicing in customizing network resources to meet the specific needs of various Internet of Things applications. The paper concludes by looking at the possibilities of 6G and other technologies in enhancing the Internet of Things through advanced innovations such as artificial intelligence.","['Ya’u Nuhu', 'Mukhtar Shehu', 'Mohammed Maikolo', 'Mukhtar Musa Zakari']","Ya’u Nuhu, Mukhtar Shehu, Mohammed Maikolo, Mukhtar Musa Zakari",[],,uncategorized,2026-12-29,2026-05-06,https://doi.org/10.59568/jasic-2025-6-2-06,,0,985,"Title: 5G and Beyond: IoT Support in Next-Generation Networks
Authors: Ya’u Nuhu, Mukhtar Shehu, Mohammed Maikolo, Mukhtar Musa Zakari
Published: 2026-12-29
Categories: 
Summary: The arrival of 5G signals the beginning of a new era of connectivity, one that has the potential to transform many sectors. The promotion of the Internet of Things (IoT), which is a vast network of interconnected devices, is central to this transformation. This article looks at the potential of 5G and its future iterations to facilitate the smooth integration of IoT, addresses the main issues and looks at future developments. It highlights the key characteristics of 5G that make it a perfect platform for the IoT, including Ultra Low Latency (ULT), enhanced Mobile Broadband (eMBB), as well as Massive Machine-to-Machine (mMTC) Communication. The paper further looks at the role of network slicing in customizing network resources to meet the specific needs of various Internet of Things applications. The paper concludes by looking at the possibilities of 6G and other technologies in enhancing the Internet of Things through advanced innovations such as artificial intelligence."
10.62523/aksarashofa.6,"MANAJEMEN DIKLAT TRANSFORMATIF: Model, Strategi, Dan Implementasi Dalam Kerangka Merdeka Belajar–Kampus Merdeka","Buku Manajemen Diklat Transformatif: Model, Strategi, dan Implementasi dalam Kerangka Merdeka Belajar–Kampus Merdeka disusun untuk memberikan pemahaman komprehensif mengenai manajemen pendidikan dan pelatihan (diklat) sebagai proses pembelajaran yang tidak hanya bersifat teknis dan administratif, tetapi juga berorientasi pada pengembangan manusia secara utuh. Buku ini menempatkan diklat sebagai instrumen strategis dalam menjawab tantangan pendidikan abad ke-21 yang ditandai oleh dinamika sosial, kemajuan teknologi, serta tuntutan dunia kerja yang semakin kompleks. Pembahasan dalam buku ini menekankan pentingnya pengembangan keterampilan abad ke-21—meliputi berpikir kritis, kreativitas, kolaborasi, dan komunikasi—melalui desain pembelajaran yang berpusat pada peserta, berbasis pengalaman, dan kontekstual. Selain itu, buku ini menggarisbawahi peran kolaboratif aktor pendidikan, yaitu dosen, mahasiswa, dan peserta didik, dalam menciptakan sistem diklat yang partisipatif, reflektif, dan berkelanjutan. Dalam kaitannya dengan kebijakan Merdeka Belajar–Kampus Merdeka (MBKM), buku ini menunjukkan relevansi manajemen diklat sebagai jembatan antara dunia akademik dan realitas sosial melalui program-program pembelajaran kontekstual dan pengabdian kepada masyarakat. Puncak kajian buku ini adalah perumusan Model Manajemen Diklat Transformatif yang disusun berdasarkan landasan filosofis, teoretis, dan empiris, serta dirancang sebagai siklus pembelajaran berkelanjutan yang mencakup analisis kebutuhan, perencanaan, pelaksanaan, monitoring, evaluasi, dan refleksi. Secara keseluruhan, buku ini menawarkan pendekatan manajemen diklat yang transformatif dan kontekstual sebagai upaya strategis untuk meningkatkan kualitas pendidikan dan pelatihan. Buku ini diharapkan menjadi rujukan akademik dan praktis bagi mahasiswa, dosen, pengelola diklat, serta pemangku kepentingan pendidikan dalam mengembangkan program diklat yang bermakna, adaptif, dan berkelanjutan.","['Mohammad Zaini', 'Dani Hermawan', 'Jufriyanto Jufriyanto']","Mohammad Zaini, Dani Hermawan, Jufriyanto Jufriyanto",[],,uncategorized,2026-12-21,2026-01-21,https://doi.org/10.62523/aksarashofa.6,,0,1968,"Title: MANAJEMEN DIKLAT TRANSFORMATIF: Model, Strategi, Dan Implementasi Dalam Kerangka Merdeka Belajar–Kampus Merdeka
Authors: Mohammad Zaini, Dani Hermawan, Jufriyanto Jufriyanto
Published: 2026-12-21
Categories: 
Summary: Buku Manajemen Diklat Transformatif: Model, Strategi, dan Implementasi dalam Kerangka Merdeka Belajar–Kampus Merdeka disusun untuk memberikan pemahaman komprehensif mengenai manajemen pendidikan dan pelatihan (diklat) sebagai proses pembelajaran yang tidak hanya bersifat teknis dan administratif, tetapi juga berorientasi pada pengembangan manusia secara utuh. Buku ini menempatkan diklat sebagai instrumen strategis dalam menjawab tantangan pendidikan abad ke-21 yang ditandai oleh dinamika sosial, kemajuan teknologi, serta tuntutan dunia kerja yang semakin kompleks. Pembahasan dalam buku ini menekankan pentingnya pengembangan keterampilan abad ke-21—meliputi berpikir kritis, kreativitas, kolaborasi, dan komunikasi—melalui desain pembelajaran yang berpusat pada peserta, berbasis pengalaman, dan kontekstual. Selain itu, buku ini menggarisbawahi peran kolaboratif aktor pendidikan, yaitu dosen, mahasiswa, dan peserta didik, dalam menciptakan sistem diklat yang partisipatif, reflektif, dan berkelanjutan. Dalam kaitannya dengan kebijakan Merdeka Belajar–Kampus Merdeka (MBKM), buku ini menunjukkan relevansi manajemen diklat sebagai jembatan antara dunia akademik dan realitas sosial melalui program-program pembelajaran kontekstual dan pengabdian kepada masyarakat. Puncak kajian buku ini adalah perumusan Model Manajemen Diklat Transformatif yang disusun berdasarkan landasan filosofis, teoretis, dan empiris, serta dirancang sebagai siklus pembelajaran berkelanjutan yang mencakup analisis kebutuhan, perencanaan, pelaksanaan, monitoring, evaluasi, dan refleksi. Secara keseluruhan, buku ini menawarkan pendekatan manajemen diklat yang transformatif dan kontekstual sebagai upaya strategis untuk meningkatkan kualitas pendidikan dan pelatihan. Buku ini diharapkan menjadi rujukan akademik dan praktis bagi mahasiswa, dosen, pengelola diklat, serta pemangku kepentingan pendidikan dalam mengembangkan program diklat yang bermakna, adaptif, dan berkelanjutan."
10.22363/2312-8143-2026-27-1-70-80,Factors Influencing the Formation of Augmented Reality Systems,"This study identifies and analyzes the factors influencing the formation, functioning, usability, and efficiency of augmented reality (AR) systems. The first group of factors is determined by the technical characteristics of the system and the information infrastructure. The quality of the sensors determines the degree of detail and reliability of the initial data; devices with low accuracy can cause delays, drift, or jitter, which negatively affect the stability of the virtual object. Accurate positioning and tracking depend on GPS signals, visual-inertial odometry, or marker-based systems that can be affected by multichannel interference, signal jamming, or sensor noise, resulting in a mismatch between the physical and virtual worlds. Network bandwidth limitations affect real-time data streaming, cloud rendering, and multi-user synchronization, and unreliable connections result in skips or delays. The second group of factors refers to environmental conditions. Fluctuations in lighting can cause noise, decrease contrast, and disrupt object detection algorithms, which require the use of reliable computer vision techniques. This study proposes a solution to problems that improves the quality of augmented reality content and is key to the creation and development of AR systems.","['Larisa V. Kruglova', 'Fafa K. Ceesay', 'Rokhaya Samb']","Larisa V. Kruglova, Fafa K. Ceesay, Rokhaya Samb",[],,uncategorized,2026-12-15,2026-04-13,https://doi.org/10.22363/2312-8143-2026-27-1-70-80,https://journals.rudn.ru/engineering-researches/article/viewFile/49751/26911,0,1296,"Title: Factors Influencing the Formation of Augmented Reality Systems
Authors: Larisa V. Kruglova, Fafa K. Ceesay, Rokhaya Samb
Published: 2026-12-15
Categories: 
Summary: This study identifies and analyzes the factors influencing the formation, functioning, usability, and efficiency of augmented reality (AR) systems. The first group of factors is determined by the technical characteristics of the system and the information infrastructure. The quality of the sensors determines the degree of detail and reliability of the initial data; devices with low accuracy can cause delays, drift, or jitter, which negatively affect the stability of the virtual object. Accurate positioning and tracking depend on GPS signals, visual-inertial odometry, or marker-based systems that can be affected by multichannel interference, signal jamming, or sensor noise, resulting in a mismatch between the physical and virtual worlds. Network bandwidth limitations affect real-time data streaming, cloud rendering, and multi-user synchronization, and unreliable connections result in skips or delays. The second group of factors refers to environmental conditions. Fluctuations in lighting can cause noise, decrease contrast, and disrupt object detection algorithms, which require the use of reliable computer vision techniques. This study proposes a solution to problems that improves the quality of augmented reality content and is key to the creation and development of AR systems."
10.22363/2687-0088-46513,"Language and gender: Linguistic, social and ethical paradoxes of inclusive communication","Contemporary scholarly discourse on gender-inclusive communication remains predominantly descriptive, often avoiding a systematic critical analysis of its internal contradictions and social consequences. However, the growing social tension around new linguistic norms, their ideologization, and direct impact on public institutions demand unbiased examination. The aim of this article is to identify and analyze the key paradoxes generated by gender-inclusive communication, which persist despite its proclaimed goals of equality and respect. The research material comprises English-language texts of various genres and styles, including scholarly articles, media publications, documents from university websites, healthcare institutions, governmental, non-governmental, and commercial organizations, as well as data from blogs and social networks from the period 2017 to 2025. This allowed us to examine gender-inclusive communication both in the sphere of academic reflection and within the context of public practice. The methodological framework is based on critical discourse analysis, which interprets linguistic changes as a struggle for power, and Lotman’s theory of the semiosphere, which views inclusive language as a phenomenon of cultural dynamics. The study establishes that inclusive communication generates a complex of systemic contradictions across different dimensions: linguistic (between the striving to erase and simultaneously multiply gender differences, leading to semantic tautology and a violation of linguistic conventionality); social (where inclusivity in practice becomes a tool for excluding dissenting voices and marginalizing the experiences of traditional groups); ethical (encompassing the conflict between the ideology of self-identification and biological realities, as well as the imposition of Anglo-centric models onto other linguacultures). Interpreting the results through the chosen methodological lens reveals that inclusive language functions not only as a discourse of power but also as a tool of auto-communication, aimed at redefining the core of the cultural semiosphere and consolidating a “progressive” identity. The findings open perspectives for comparative studies on the reception of inclusive practices in different linguacultures and for interdisciplinary research into the long-term social effects of linguistic reform.",['Elena S. Gritsenko'],Elena S. Gritsenko,[],,uncategorized,2026-12-15,2026-05-05,https://doi.org/10.22363/2687-0088-46513,https://journals.rudn.ru/linguistics/article/viewFile/50066/26995,0,2377,"Title: Language and gender: Linguistic, social and ethical paradoxes of inclusive communication
Authors: Elena S. Gritsenko
Published: 2026-12-15
Categories: 
Summary: Contemporary scholarly discourse on gender-inclusive communication remains predominantly descriptive, often avoiding a systematic critical analysis of its internal contradictions and social consequences. However, the growing social tension around new linguistic norms, their ideologization, and direct impact on public institutions demand unbiased examination. The aim of this article is to identify and analyze the key paradoxes generated by gender-inclusive communication, which persist despite its proclaimed goals of equality and respect. The research material comprises English-language texts of various genres and styles, including scholarly articles, media publications, documents from university websites, healthcare institutions, governmental, non-governmental, and commercial organizations, as well as data from blogs and social networks from the period 2017 to 2025. This allowed us to examine gender-inclusive communication both in the sphere of academic reflection and within the context of public practice. The methodological framework is based on critical discourse analysis, which interprets linguistic changes as a struggle for power, and Lotman’s theory of the semiosphere, which views inclusive language as a phenomenon of cultural dynamics. The study establishes that inclusive communication generates a complex of systemic contradictions across different dimensions: linguistic (between the striving to erase and simultaneously multiply gender differences, leading to semantic tautology and a violation of linguistic conventionality); social (where inclusivity in practice becomes a tool for excluding dissenting voices and marginalizing the experiences of traditional groups); ethical (encompassing the conflict between the ideology of self-identification and biological realities, as well as the imposition of Anglo-centric models onto other linguacultures). Interpreting the results through the chosen methodological lens reveals that inclusive language functions not only as a discourse of power but also as a tool of auto-communication, aimed at redefining the core of the cultural semiosphere and consolidating a “progressive” identity. The findings open perspectives for comparative studies on the reception of inclusive practices in different linguacultures and for interdisciplinary research into the long-term social effects of linguistic reform."
10.22363/2687-0088-47921,Legitimacy of varieties of English as a non-native language,"The article discusses the status of varieties of a pluricentric language, such as Russian English, Chinese English, among others. Some linguists waive this status because the language system of these varieties is not based on their own norms but is grounded on the norms of other varieties, either British or American. However, speakers of these varieties use them as lingua francas for communication and their Englishes are easily recognized as non-British or non-American, i.e., their varieties serve for linguacultural identification of the users. This is due to the fact that each variety is underpinned by the users’ culture and mindset and reflects traces of the users’ native languages, which allows us to make a conclusion that local varieties are not bound to the “political map” of the region (one of the critical arguments against world Englishes) but they are associated with their ethnic cultures. The article is an analytical review of the debatable issues of the World Englishes paradigm, English as a Lingua Franca theory, and English as an International Language concept. It aims to reveal factors that make it possible to recognize Expanding Circle varieties, to state the major features and functions of Russian English. The author focuses on some practical textbooks aimed at teaching world Englishes and their cultures. The method of corpus analysis of Russian English was used. Quantitative and comparative analysis of research articles in the leading sociolinguistic journals ( World Englishes and English Today ) was conducted to reveal the overwhelming predominance of Chinese English research as compared with that of Russian English. The author concludes that world Englishes of the Expanding Circle are legitimate varieties that have variable exonorms. Certain trends for their endonorms to start forming are revealed.",['Zoya G. Proshina'],Zoya G. Proshina,[],,uncategorized,2026-12-15,2026-05-06,https://doi.org/10.22363/2687-0088-47921,https://journals.rudn.ru/linguistics/article/viewFile/50067/26996,0,1846,"Title: Legitimacy of varieties of English as a non-native language
Authors: Zoya G. Proshina
Published: 2026-12-15
Categories: 
Summary: The article discusses the status of varieties of a pluricentric language, such as Russian English, Chinese English, among others. Some linguists waive this status because the language system of these varieties is not based on their own norms but is grounded on the norms of other varieties, either British or American. However, speakers of these varieties use them as lingua francas for communication and their Englishes are easily recognized as non-British or non-American, i.e., their varieties serve for linguacultural identification of the users. This is due to the fact that each variety is underpinned by the users’ culture and mindset and reflects traces of the users’ native languages, which allows us to make a conclusion that local varieties are not bound to the “political map” of the region (one of the critical arguments against world Englishes) but they are associated with their ethnic cultures. The article is an analytical review of the debatable issues of the World Englishes paradigm, English as a Lingua Franca theory, and English as an International Language concept. It aims to reveal factors that make it possible to recognize Expanding Circle varieties, to state the major features and functions of Russian English. The author focuses on some practical textbooks aimed at teaching world Englishes and their cultures. The method of corpus analysis of Russian English was used. Quantitative and comparative analysis of research articles in the leading sociolinguistic journals ( World Englishes and English Today ) was conducted to reveal the overwhelming predominance of Chinese English research as compared with that of Russian English. The author concludes that world Englishes of the Expanding Circle are legitimate varieties that have variable exonorms. Certain trends for their endonorms to start forming are revealed."
10.22363/2687-0088-48784,"Systemic functional linguistics and social cognition: A theoretical approach to the relationship between language, society and culture","In this article, I argue in favor of strengthening the relationship between Systemic Functional Linguistics (SFL) and Social Cognition in order to answer the following question: how could we extend the understanding of how linguistic choices are affected or complemented cognitively? I thus attempt to integrate the views introduced by SFL and Social Cognition by recognizing that the categories from the former, added to the principles of the latter, may lead researchers in linguistics - both theoretical and applied - to a broader field of comprehension which may have some impact on all ways of apprehending the social element. The study draws on categories proposed by SFL as well as the propositions of Social Cognition. I assume, therefore, that there are social, cultural, and cognitive reasons that, if integrated, impact discourse semantics in a manner that contributes positively to an effective communication. That is why a few elements from sociology - egological perspective, dialectic perspective of social reality, sociocultural memory - are used to explain aspects of the social construction of reality and to support the discussions undertaken, in addition to providing some input to answer the following questions: (1) what is the relationship between SFL and Social Cognition, and (2) what does this relationship imply for our analyses? These reflections point to the role of language in the construction of possible worlds on levels that permeate the situational and cultural contexts and indicate that social cognition is a condition for understanding the interrelationship between lexicogrammar and discourse semantics.",['Cláudio Márcio do Carmo'],Cláudio Márcio do Carmo,[],,uncategorized,2026-12-15,2026-05-05,https://doi.org/10.22363/2687-0088-48784,https://journals.rudn.ru/linguistics/article/viewFile/50065/26994,0,1642,"Title: Systemic functional linguistics and social cognition: A theoretical approach to the relationship between language, society and culture
Authors: Cláudio Márcio do Carmo
Published: 2026-12-15
Categories: 
Summary: In this article, I argue in favor of strengthening the relationship between Systemic Functional Linguistics (SFL) and Social Cognition in order to answer the following question: how could we extend the understanding of how linguistic choices are affected or complemented cognitively? I thus attempt to integrate the views introduced by SFL and Social Cognition by recognizing that the categories from the former, added to the principles of the latter, may lead researchers in linguistics - both theoretical and applied - to a broader field of comprehension which may have some impact on all ways of apprehending the social element. The study draws on categories proposed by SFL as well as the propositions of Social Cognition. I assume, therefore, that there are social, cultural, and cognitive reasons that, if integrated, impact discourse semantics in a manner that contributes positively to an effective communication. That is why a few elements from sociology - egological perspective, dialectic perspective of social reality, sociocultural memory - are used to explain aspects of the social construction of reality and to support the discussions undertaken, in addition to providing some input to answer the following questions: (1) what is the relationship between SFL and Social Cognition, and (2) what does this relationship imply for our analyses? These reflections point to the role of language in the construction of possible worlds on levels that permeate the situational and cultural contexts and indicate that social cognition is a condition for understanding the interrelationship between lexicogrammar and discourse semantics."
10.22363/2687-0088-48905,"Language, culture, cognition and communication: The paradigms of modern linguistic research","This special issue is devoted to the study of correlation between language, culture, cognition and communication. This topic was widely discussed at the VII International Firsova’s Readings at the RUDN University on October 23-25, 2025. The issue presents articles by conference participants, covering a wide range of topics. They demonstrate that in the modern, anthropocentric stage of linguistics, an interdisciplinary research paradigm is dominant. It enables scholars to transcend their disciplines, integrate research methods, share knowledge from different subject areas, and open up new research opportunities and perspectives. The focus of this kind of research is not the language system itself, but the individual who speaks the language, along with their emotions, feelings, relationships, and the worldview. The development of digital technologies and artificial intelligence provides a powerful impetus for interdisciplinary linguistic research. They offer researchers new opportunities but also raise important questions that require solutions. This introductory article outlines the paradigms of contemporary linguistic research and provides a brief overview of the articles presented in this issue.",['Tatiana V. Larina'],Tatiana V. Larina,[],,uncategorized,2026-12-15,2026-05-05,https://doi.org/10.22363/2687-0088-48905,https://journals.rudn.ru/linguistics/article/viewFile/50064/26993,0,1215,"Title: Language, culture, cognition and communication: The paradigms of modern linguistic research
Authors: Tatiana V. Larina
Published: 2026-12-15
Categories: 
Summary: This special issue is devoted to the study of correlation between language, culture, cognition and communication. This topic was widely discussed at the VII International Firsova’s Readings at the RUDN University on October 23-25, 2025. The issue presents articles by conference participants, covering a wide range of topics. They demonstrate that in the modern, anthropocentric stage of linguistics, an interdisciplinary research paradigm is dominant. It enables scholars to transcend their disciplines, integrate research methods, share knowledge from different subject areas, and open up new research opportunities and perspectives. The focus of this kind of research is not the language system itself, but the individual who speaks the language, along with their emotions, feelings, relationships, and the worldview. The development of digital technologies and artificial intelligence provides a powerful impetus for interdisciplinary linguistic research. They offer researchers new opportunities but also raise important questions that require solutions. This introductory article outlines the paradigms of contemporary linguistic research and provides a brief overview of the articles presented in this issue."
10.32687/0869-866x-2026-34-1-25-33,THE MODEL OF TELEMEDICINE CONTACT-CENTER,"The article presents results of comparative analysis of modern telemedicine technologies and organizational models of their implementation in health care system. On the basis of study of national and international experience, the rationale for perspective model of geriatric telemedicine contact center is presented. Its role and place in the structure of remote medical care support in the Russian Federation is determined. The article considers key directions application of areas of telemedicine: synchronous and asynchronous tele-consultation, remote methodological support, tele-training and tele-monitoring. The elderly patient usually has difficulty with moving on long distances. Therefore, special attention is paid to development of out-of-office and home tele-monitoring using wearable devices, expert systems, and soft hardware complexes permitting to automatize processes of diagnostic and correction and to apply remote interaction as well. The original model of geriatric telemedicine contact center includes front-office for primary reception and routing of requests, counseling module with involvement of accredited experts, methodological module for supporting various categories of users and monitoring module for dynamic control of indicators of life activity. The model is primarily directed toward elderly patients with limited mobility that is conditioned by high need of this category of citizens for accessible and continuous medical care. The economic efficiency of telemedicine solutions capable to decrease treatment costs, to reduce the number of hospitalizations and to unload hospital sector. In conclusion, expediency of organization of Federal profile center instead of multiple territorial divisions to optimize resources and to ensure uniform standards of remote geriatric care on national basis is substantiated.","['M. A. Yakushin', 'E. N. Kabaeva', 'A. V. Vorobeva']","M. A. Yakushin, E. N. Kabaeva, A. V. Vorobeva",[],,uncategorized,2026-12-15,2026-02-22,https://doi.org/10.32687/0869-866x-2026-34-1-25-33,https://journal-nriph.ru/journal/article/viewFile/2535/5429,0,1848,"Title: THE MODEL OF TELEMEDICINE CONTACT-CENTER
Authors: M. A. Yakushin, E. N. Kabaeva, A. V. Vorobeva
Published: 2026-12-15
Categories: 
Summary: The article presents results of comparative analysis of modern telemedicine technologies and organizational models of their implementation in health care system. On the basis of study of national and international experience, the rationale for perspective model of geriatric telemedicine contact center is presented. Its role and place in the structure of remote medical care support in the Russian Federation is determined. The article considers key directions application of areas of telemedicine: synchronous and asynchronous tele-consultation, remote methodological support, tele-training and tele-monitoring. The elderly patient usually has difficulty with moving on long distances. Therefore, special attention is paid to development of out-of-office and home tele-monitoring using wearable devices, expert systems, and soft hardware complexes permitting to automatize processes of diagnostic and correction and to apply remote interaction as well. The original model of geriatric telemedicine contact center includes front-office for primary reception and routing of requests, counseling module with involvement of accredited experts, methodological module for supporting various categories of users and monitoring module for dynamic control of indicators of life activity. The model is primarily directed toward elderly patients with limited mobility that is conditioned by high need of this category of citizens for accessible and continuous medical care. The economic efficiency of telemedicine solutions capable to decrease treatment costs, to reduce the number of hospitalizations and to unload hospital sector. In conclusion, expediency of organization of Federal profile center instead of multiple territorial divisions to optimize resources and to ensure uniform standards of remote geriatric care on national basis is substantiated."
